time,lat_deg,lon_deg,speed_kmh,원효대교,숙명여대,travelTime,speed,state,neLtsgStatNm,neStsgStatNm
171728,37.5383003,126.9667377,1.631,10.0,0.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171729,37.5382993,126.9667362,0.122,10.0,2.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171730,37.5382992,126.9667358,0.047,9.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171731,37.538299,126.9667357,0.054,9.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171732,37.5382988,126.9667355,0.036,10.0,2.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171733,37.5382985,126.9667355,0.065,11.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171734,37.5382982,126.9667353,0.036,9.0,2.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171735,37.5382978,126.966735,0.054,8.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171736,37.5382975,126.9667348,0.036,8.0,3.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171737,37.5382973,126.9667347,0.036,8.0,2.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171738,37.5382972,126.9667345,0.065,9.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171739,37.5382968,126.9667343,0.011,9.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171740,37.5382967,126.9667342,0.086,8.0,2.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171741,37.5382965,126.9667342,0.011,8.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171742,37.538296,126.9667343,0.068,9.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171743,37.5382957,126.9667342,0.036,8.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171744,37.5382955,126.9667342,0.007,8.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171745,37.5382948,126.9667347,0.025,8.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171746,37.5382942,126.9667352,0.05,9.0,2.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171747,37.5382937,126.9667357,0.058,9.0,2.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171748,37.5382928,126.9667363,0.061,10.0,2.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171749,37.5382922,126.9667368,0.025,9.0,2.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171750,37.5382917,126.9667373,0.029,8.0,2.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171751,37.5382913,126.9667378,0.094,8.0,3.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171752,37.538291,126.9667382,0.079,9.0,4.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171753,37.5382907,126.9667385,0.025,8.0,4.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171754,37.53829,126.966739,0.05,9.0,3.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171755,37.5382898,126.966739,0.072,9.0,2.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171756,37.538289,126.9667395,0.047,8.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171757,37.5382883,126.96674,0.011,9.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171758,37.5382877,126.9667407,0.022,9.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171759,37.5382877,126.9667408,0.007,9.0,3.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171800,37.5382875,126.9667413,0.058,9.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171801,37.5382872,126.9667418,0.047,,,49.48,25.0,,stop-And-Remain,stop-And-Remain
171802,37.5382868,126.9667423,0.04,8.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171803,37.5382865,126.966743,0.054,8.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171804,37.538286,126.9667437,0.036,8.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171805,37.5382852,126.9667443,0.079,8.0,2.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171806,37.538285,126.9667445,0.036,9.0,3.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171807,37.5382848,126.9667448,0.076,8.0,2.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171808,37.5382845,126.9667452,0.094,8.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171809,37.5382843,126.9667455,0.011,8.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171810,37.538284,126.9667457,0.068,10.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171811,37.5382835,126.966746,0.068,8.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171812,37.5382832,126.9667462,0.029,9.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171813,37.5382827,126.9667463,0.014,10.0,3.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171814,37.5382825,126.9667465,0.083,10.0,0.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171815,37.5382822,126.9667467,0.022,9.0,0.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171816,37.5382817,126.9667472,0.043,11.0,0.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171817,37.5382813,126.9667473,0.025,9.0,2.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171818,37.5382808,126.9667475,0.018,9.0,4.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171819,37.5382807,126.9667477,0.036,10.0,5.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171820,37.5382803,126.9667482,0.086,10.0,4.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171821,37.53828,126.9667485,0.011,10.0,5.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171822,37.5382797,126.9667488,0.061,11.0,7.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171823,37.5382792,126.966749,0.054,10.0,7.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171824,37.5382788,126.9667492,0.032,11.0,8.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171825,37.5382783,126.9667493,0.058,14.0,3.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171826,37.538278,126.9667493,0.04,14.0,3.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171827,37.5382775,126.9667497,0.04,15.0,3.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171828,37.5382772,126.9667498,0.018,15.0,7.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171829,37.5382767,126.9667498,0.011,15.0,4.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171830,37.5382763,126.9667498,0.018,18.0,3.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171831,37.538276,126.96675,0.04,18.0,5.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171832,37.5382753,126.9667503,0.05,18.0,5.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171833,37.5382748,126.9667505,0.047,17.0,4.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171834,37.5382743,126.9667507,0.032,19.0,3.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171835,37.5382738,126.9667507,0.036,21.0,6.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171836,37.5382735,126.966751,0.047,19.0,7.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171837,37.538273,126.9667513,0.068,21.0,8.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171838,37.5382725,126.9667515,0.025,22.0,6.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171839,37.538272,126.9667518,0.014,23.0,7.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171840,37.5382718,126.9667518,0.029,23.0,8.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171841,37.5382713,126.9667522,0.108,22.0,8.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171842,37.5382713,126.9667525,0.072,23.0,6.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171843,37.5382712,126.9667527,0.04,25.0,6.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171844,37.538271,126.966753,0.029,25.0,6.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171845,37.5382708,126.9667532,0.079,26.0,5.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171846,37.5382705,126.9667535,0.036,27.0,5.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171847,37.5382702,126.9667537,0.036,29.0,4.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171848,37.53827,126.966754,0.058,27.0,6.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171849,37.5382698,126.9667542,0.09,27.0,7.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171850,37.5382705,126.9667533,0.036,27.0,5.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171851,37.5382708,126.9667528,0.022,31.0,4.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171852,37.538271,126.9667523,0.061,28.0,6.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171853,37.538271,126.9667518,0.022,27.0,5.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171854,37.5382712,126.9667517,0.047,26.0,2.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171855,37.5382712,126.9667515,0.068,30.0,3.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171856,37.5382712,126.9667515,0.036,26.0,2.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171857,37.5382712,126.9667515,0.025,,,49.48,25.0,,stop-And-Remain,stop-And-Remain
171858,37.5382712,126.9667517,0.04,28.0,1.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171859,37.5382712,126.9667517,0.061,26.0,3.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171900,37.5382712,126.9667517,0.04,29.0,3.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171901,37.5382713,126.9667512,0.043,30.0,2.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171902,37.5382715,126.9667505,0.025,29.0,3.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171903,37.5382715,126.96675,0.029,30.0,3.0,49.48,25.0,,stop-And-Remain,stop-And-Remain
171904,37.5382717,126.9667497,0.061,27.0,3.0,49.48,25.0,,protected-Movement-Allowed,protected-Movement-Allowed
171905,37.5382717,126.9667493,0.043,27.0,6.0,49.48,25.0,,protected-Movement-Allowed,protected-Movement-Allowed
171906,37.5382723,126.9667487,0.068,29.0,3.0,49.48,25.0,,protected-Movement-Allowed,protected-Movement-Allowed
171907,37.5382728,126.966748,0.083,28.0,6.0,49.48,25.0,,protected-Movement-Allowed,protected-Movement-Allowed
171908,37.5382698,126.9667437,2.729,26.0,9.0,49.48,25.0,,protected-Movement-Allowed,protected-Movement-Allowed
171909,37.5382573,126.966728,8.888,26.0,8.0,49.48,25.0,,protected-Movement-Allowed,protected-Movement-Allowed
171910,37.5382338,126.966698,15.199,27.0,9.0,49.48,25.0,,protected-Movement-Allowed,protected-Movement-Allowed
171911,37.5382005,126.9666555,20.304,29.0,9.0,49.48,25.0,,protected-Movement-Allowed,protected-Movement-Allowed
171912,37.5381617,126.9666083,22.144,27.0,7.0,49.48,25.0,,protected-Movement-Allowed,protected-Movement-Allowed
171913,37.5381187,126.9665642,22.1,26.0,8.0,49.48,25.0,,protected-Movement-Allowed,protected-Movement-Allowed
