time,lat_deg,lon_deg,speed_kmh,원효대교,숙명여대,travelTime,speed,state,neLtsgStatNm,neStsgStatNm
164040,37.5383767,126.9668607,1.717,17.0,2.0,80.62666666666667,15.4,,stop-And-Remain,stop-And-Remain
164041,37.5383762,126.966859,0.043,17.0,2.0,80.58083333333333,15.41,,stop-And-Remain,stop-And-Remain
164042,37.5383762,126.9668582,0.083,16.0,2.0,80.535,15.42,,stop-And-Remain,stop-And-Remain
164043,37.5383765,126.9668573,0.058,17.0,2.0,80.48916666666666,15.43,,stop-And-Remain,stop-And-Remain
164044,37.5383768,126.9668567,0.076,17.0,1.0,80.44333333333333,15.44,,stop-And-Remain,stop-And-Remain
164045,37.5383772,126.966856,0.032,18.0,1.0,80.3975,15.45,,stop-And-Remain,stop-And-Remain
164046,37.5383775,126.9668555,0.058,18.0,1.0,80.35166666666666,15.46,,stop-And-Remain,stop-And-Remain
164047,37.5383778,126.966855,0.04,18.0,1.0,80.30583333333333,15.47,,stop-And-Remain,stop-And-Remain
164048,37.538378,126.9668545,0.137,17.0,1.0,80.25999999999999,15.48,,stop-And-Remain,stop-And-Remain
164049,37.5383782,126.966854,0.083,18.0,1.0,80.21416666666666,15.49,,stop-And-Remain,stop-And-Remain
164050,37.5383787,126.9668533,0.076,18.0,1.0,80.16833333333332,15.5,,stop-And-Remain,stop-And-Remain
164051,37.5383792,126.9668528,0.04,17.0,1.0,80.12249999999999,15.51,,stop-And-Remain,stop-And-Remain
164052,37.5383797,126.9668522,0.061,18.0,1.0,80.07666666666665,15.52,,stop-And-Remain,stop-And-Remain
164053,37.5383802,126.9668517,0.018,18.0,1.0,80.03083333333333,15.53,,stop-And-Remain,stop-And-Remain
164054,37.5383807,126.9668512,0.04,17.0,2.0,79.985,15.54,,stop-And-Remain,stop-And-Remain
164055,37.5383813,126.9668507,0.083,14.0,3.0,79.93916666666667,15.55,,stop-And-Remain,stop-And-Remain
164056,37.538382,126.9668503,0.065,15.0,2.0,79.89333333333333,15.56,,stop-And-Remain,stop-And-Remain
164057,37.5383825,126.9668498,0.032,16.0,2.0,79.8475,15.57,,stop-And-Remain,stop-And-Remain
164058,37.5383828,126.9668493,0.05,16.0,2.0,79.80166666666666,15.58,,stop-And-Remain,stop-And-Remain
164059,37.5383835,126.9668487,0.054,15.0,2.0,79.75583333333333,15.59,,stop-And-Remain,stop-And-Remain
164100,37.538384,126.966848,0.018,16.0,2.0,79.71,15.6,,stop-And-Remain,stop-And-Remain
164101,37.5383847,126.9668467,0.122,17.0,2.0,79.66416666666666,15.61,,stop-And-Remain,stop-And-Remain
164102,37.5383855,126.9668457,0.047,,,79.61833333333333,15.62,,stop-And-Remain,stop-And-Remain
164103,37.5383862,126.9668445,0.032,17.0,2.0,79.57249999999999,15.63,,stop-And-Remain,stop-And-Remain
164104,37.5383872,126.9668435,0.05,15.0,2.0,79.52666666666666,15.64,,stop-And-Remain,stop-And-Remain
164105,37.5383878,126.9668427,0.043,16.0,2.0,79.48083333333332,15.65,,stop-And-Remain,stop-And-Remain
164106,37.5383883,126.966842,0.13,16.0,1.0,79.43499999999999,15.66,,stop-And-Remain,stop-And-Remain
164107,37.538389,126.9668412,0.076,17.0,1.0,79.38916666666665,15.67,,stop-And-Remain,stop-And-Remain
164108,37.5383895,126.9668403,0.058,16.0,2.0,79.34333333333333,15.68,,stop-And-Remain,stop-And-Remain
164109,37.5383903,126.9668395,0.072,17.0,2.0,79.2975,15.69,,stop-And-Remain,stop-And-Remain
164110,37.5383912,126.9668388,0.086,16.0,3.0,79.25166666666667,15.7,,stop-And-Remain,stop-And-Remain
164111,37.5383917,126.9668383,0.137,17.0,3.0,79.20583333333333,15.71,,stop-And-Remain,stop-And-Remain
164112,37.5383922,126.966838,0.004,17.0,3.0,79.16,15.72,,stop-And-Remain,stop-And-Remain
164113,37.5383928,126.9668375,0.04,15.0,2.0,79.11416666666666,15.73,,stop-And-Remain,stop-And-Remain
164114,37.5383935,126.9668375,0.083,17.0,3.0,79.06833333333333,15.74,,stop-And-Remain,stop-And-Remain
164115,37.538394,126.9668373,0.036,15.0,5.0,79.0225,15.75,,stop-And-Remain,stop-And-Remain
164116,37.5383947,126.9668372,0.097,16.0,4.0,78.97666666666666,15.76,,stop-And-Remain,stop-And-Remain
164117,37.5383952,126.9668373,0.025,16.0,6.0,78.93083333333333,15.77,,stop-And-Remain,stop-And-Remain
164118,37.5383957,126.9668372,0.094,18.0,5.0,78.88499999999999,15.78,,stop-And-Remain,stop-And-Remain
164119,37.5383962,126.9668372,0.094,19.0,8.0,78.83916666666666,15.79,,stop-And-Remain,stop-And-Remain
164120,37.5383965,126.9668375,0.079,20.0,7.0,78.79333333333332,15.8,,stop-And-Remain,stop-And-Remain
164121,37.5383968,126.9668377,0.09,19.0,7.0,78.74749999999999,15.81,,stop-And-Remain,stop-And-Remain
164122,37.5383972,126.9668378,0.047,20.0,7.0,78.70166666666665,15.82,,stop-And-Remain,stop-And-Remain
164123,37.5383975,126.9668378,0.061,20.0,7.0,78.65583333333333,15.83,,stop-And-Remain,stop-And-Remain
164124,37.5383977,126.966838,0.137,21.0,5.0,78.61,15.84,,stop-And-Remain,stop-And-Remain
164125,37.5383982,126.966838,0.097,21.0,4.0,78.56416666666667,15.85,,stop-And-Remain,stop-And-Remain
164126,37.5383983,126.966838,0.086,21.0,8.0,78.51833333333333,15.86,,stop-And-Remain,stop-And-Remain
164127,37.5383985,126.966838,0.061,19.0,7.0,78.4725,15.87,,stop-And-Remain,stop-And-Remain
164128,37.5383985,126.966838,0.072,20.0,9.0,78.42666666666666,15.88,,stop-And-Remain,stop-And-Remain
164129,37.5383985,126.9668375,0.072,18.0,7.0,78.38083333333333,15.89,,stop-And-Remain,stop-And-Remain
164130,37.5383992,126.9668373,0.137,21.0,8.0,78.335,15.9,,stop-And-Remain,stop-And-Remain
164131,37.5383992,126.9668372,0.047,19.0,10.0,78.28916666666666,15.91,,stop-And-Remain,stop-And-Remain
164132,37.5383993,126.9668368,0.007,21.0,9.0,78.24333333333333,15.92,,stop-And-Remain,stop-And-Remain
164133,37.5383995,126.9668363,0.05,23.0,9.0,78.19749999999999,15.93,,stop-And-Remain,stop-And-Remain
164134,37.5383997,126.9668362,0.04,22.0,5.0,78.15166666666666,15.94,,stop-And-Remain,stop-And-Remain
164135,37.5383997,126.966836,0.04,25.0,7.0,78.10583333333332,15.95,,stop-And-Remain,stop-And-Remain
164136,37.5383995,126.9668355,0.058,23.0,6.0,78.05999999999999,15.96,,stop-And-Remain,stop-And-Remain
164137,37.5383997,126.9668352,0.112,20.0,5.0,78.01416666666665,15.97,,stop-And-Remain,stop-And-Remain
164138,37.5383997,126.966835,0.036,20.0,5.0,77.96833333333333,15.98,,stop-And-Remain,stop-And-Remain
164139,37.5383995,126.9668348,0.068,21.0,4.0,77.9225,15.99,,stop-And-Remain,stop-And-Remain
164140,37.5383992,126.9668345,0.094,20.0,6.0,77.87666666666667,16.0,,stop-And-Remain,stop-And-Remain
164141,37.5383988,126.9668343,0.025,21.0,7.0,77.83083333333333,16.009999999999998,,stop-And-Remain,stop-And-Remain
164142,37.5383987,126.966834,0.072,,,77.785,16.02,,stop-And-Remain,stop-And-Remain
164143,37.5383983,126.9668338,0.104,20.0,9.0,77.73916666666666,16.03,,stop-And-Remain,stop-And-Remain
164144,37.538398,126.9668337,0.09,19.0,8.0,77.69333333333333,16.04,,stop-And-Remain,stop-And-Remain
164145,37.5383977,126.9668335,0.043,20.0,8.0,77.6475,16.05,,stop-And-Remain,stop-And-Remain
164146,37.5383975,126.9668332,0.05,21.0,10.0,77.60166666666666,16.06,,stop-And-Remain,stop-And-Remain
164147,37.5383972,126.966833,0.086,20.0,8.0,77.55583333333333,16.07,,stop-And-Remain,stop-And-Remain
164148,37.5383967,126.9668328,0.025,20.0,10.0,77.50999999999999,16.08,,stop-And-Remain,stop-And-Remain
164149,37.5383963,126.9668325,0.036,20.0,12.0,77.46416666666666,16.09,,stop-And-Remain,stop-And-Remain
164150,37.538396,126.9668323,0.032,21.0,9.0,77.41833333333332,16.099999999999998,,stop-And-Remain,stop-And-Remain
164151,37.5383955,126.9668323,0.079,19.0,10.0,77.37249999999999,16.11,,stop-And-Remain,stop-And-Remain
164152,37.5383952,126.9668323,0.104,20.0,12.0,77.32666666666665,16.12,,stop-And-Remain,stop-And-Remain
164153,37.538395,126.9668322,0.029,22.0,7.0,77.28083333333333,16.13,,stop-And-Remain,stop-And-Remain
164154,37.5383948,126.9668322,0.108,22.0,8.0,77.235,16.14,,stop-And-Remain,stop-And-Remain
164155,37.5383948,126.9668323,0.108,20.0,7.0,77.18916666666667,16.15,,stop-And-Remain,stop-And-Remain
164156,37.5383948,126.9668323,0.079,23.0,3.0,77.14333333333333,16.16,,stop-And-Remain,stop-And-Remain
164157,37.5383948,126.9668323,0.054,20.0,7.0,77.0975,16.169999999999998,,stop-And-Remain,stop-And-Remain
164158,37.538395,126.9668323,0.166,24.0,6.0,77.05166666666666,16.18,,stop-And-Remain,stop-And-Remain
164159,37.5383948,126.9668323,0.029,20.0,6.0,77.00583333333333,16.189999999999998,,stop-And-Remain,stop-And-Remain
164200,37.5383948,126.9668323,0.079,20.0,5.0,76.96,16.2,,stop-And-Remain,stop-And-Remain
164201,37.5383948,126.9668325,0.032,,,76.91433333333333,16.21,,protected-Movement-Allowed,protected-Movement-Allowed
164202,37.5383947,126.9668327,0.068,22.0,5.0,76.86866666666666,16.22,,protected-Movement-Allowed,protected-Movement-Allowed
164203,37.5383948,126.9668328,0.112,20.0,4.0,76.823,16.23,,protected-Movement-Allowed,protected-Movement-Allowed
164204,37.5383947,126.966833,0.018,24.0,7.0,76.77733333333333,16.24,,protected-Movement-Allowed,protected-Movement-Allowed
164205,37.5383943,126.966833,0.173,24.0,6.0,76.73166666666665,16.25,,protected-Movement-Allowed,protected-Movement-Allowed
164206,37.5383902,126.9668285,3.074,24.0,6.0,76.68599999999999,16.259999999999998,,protected-Movement-Allowed,protected-Movement-Allowed
164207,37.53838,126.9668165,6.588,24.0,7.0,76.64033333333333,16.27,,protected-Movement-Allowed,protected-Movement-Allowed
164208,37.5383638,126.966797,10.08,24.0,6.0,76.59466666666665,16.28,,protected-Movement-Allowed,protected-Movement-Allowed
164209,37.5383407,126.9667687,14.202,25.0,7.0,76.54899999999999,16.29,,protected-Movement-Allowed,protected-Movement-Allowed
164210,37.5383098,126.9667318,18.162,24.0,11.0,76.50333333333333,16.3,,protected-Movement-Allowed,protected-Movement-Allowed
164211,37.5382715,126.9666872,22.198,26.0,10.0,76.45766666666667,16.31,,protected-Movement-Allowed,protected-Movement-Allowed
164212,37.5382288,126.9666363,23.947,22.0,9.0,76.41199999999999,16.32,,protected-Movement-Allowed,protected-Movement-Allowed
164213,37.5381853,126.9665852,23.764,23.0,9.0,76.36633333333333,16.33,,protected-Movement-Allowed,protected-Movement-Allowed
164214,37.5381447,126.9665437,19.717,26.0,6.0,76.32066666666667,16.34,,protected-Movement-Allowed,protected-Movement-Allowed
164215,37.538105,126.9665168,17.381,23.0,8.0,76.27499999999999,16.35,,protected-Movement-Allowed,protected-Movement-Allowed
164216,37.5380668,126.966508,15.142,25.0,10.0,76.22933333333333,16.36,,protected-Movement-Allowed,protected-Movement-Allowed
164217,37.538032,126.9665147,13.583,29.0,9.0,76.18366666666667,16.37,,protected-Movement-Allowed,protected-Movement-Allowed
164218,37.5380037,126.9665305,11.876,26.0,10.0,76.13799999999999,16.38,,protected-Movement-Allowed,protected-Movement-Allowed
164219,37.5379813,126.9665522,11.174,26.0,11.0,76.09233333333333,16.39,,protected-Movement-Allowed,protected-Movement-Allowed
164220,37.5379633,126.9665798,11.423,25.0,12.0,76.04666666666667,16.4,,protected-Movement-Allowed,protected-Movement-Allowed
164221,37.537947,126.9666135,12.982,25.0,13.0,76.00099999999999,16.41,,protected-Movement-Allowed,protected-Movement-Allowed
164222,37.5379293,126.966658,17.23,,,75.95533333333333,16.419999999999998,,protected-Movement-Allowed,protected-Movement-Allowed
164223,37.537908,126.9667202,23.501,28.0,13.0,75.90966666666667,16.43,,protected-Movement-Allowed,protected-Movement-Allowed
164224,37.5378822,126.9667997,29.11,23.0,14.0,75.86399999999999,16.44,,protected-Movement-Allowed,protected-Movement-Allowed
164225,37.5378522,126.9668897,32.062,24.0,13.0,75.81833333333333,16.45,,protected-Movement-Allowed,protected-Movement-Allowed
164226,37.537818,126.9669813,32.512,24.0,14.0,75.77266666666667,16.46,,protected-Movement-Allowed,protected-Movement-Allowed
164227,37.5377822,126.9670712,31.77,25.0,12.0,75.72699999999999,16.47,,protected-Movement-Allowed,protected-Movement-Allowed
164228,37.5377463,126.9671588,31.23,24.0,13.0,75.68133333333333,16.48,,protected-Movement-Allowed,protected-Movement-Allowed
164229,37.5377102,126.9672478,31.975,23.0,11.0,75.63566666666667,16.49,,protected-Movement-Allowed,protected-Movement-Allowed
164230,37.5376772,126.96734,32.368,23.0,11.0,75.59,16.5,,protected-Movement-Allowed,protected-Movement-Allowed
164231,37.5376485,126.9674298,30.215,22.0,12.0,75.54433333333333,16.51,,protected-Movement-Allowed,protected-Movement-Allowed
164232,37.5376213,126.967515,28.843,19.0,9.0,75.49866666666667,16.52,,protected-Movement-Allowed,protected-Movement-Allowed
164233,37.5375962,126.967597,27.587,18.0,12.0,75.453,16.53,,protected-Movement-Allowed,protected-Movement-Allowed
164234,37.5375727,126.9676745,26.1,18.0,12.0,75.40733333333333,16.54,,protected-Movement-Allowed,protected-Movement-Allowed
164235,37.5375512,126.9677485,24.674,19.0,14.0,75.36166666666666,16.55,,protected-clearance,protected-clearance
164236,37.5375298,126.96782,24.134,17.0,11.0,75.316,16.56,,protected-clearance,protected-clearance
164237,37.537509,126.9678852,21.726,19.0,12.0,75.27033333333333,16.57,,protected-clearance,protected-clearance
164238,37.5374885,126.9679343,16.031,19.0,11.0,75.22466666666666,16.580000000000002,,stop-And-Remain,stop-And-Remain
164239,37.5374688,126.9679633,11.012,17.0,7.0,75.179,16.59,,stop-And-Remain,stop-And-Remain
164240,37.5374468,126.9679777,10.141,17.0,5.0,75.13333333333333,16.6,,stop-And-Remain,stop-And-Remain
164241,37.5374235,126.9679837,9.299,16.0,5.0,75.08766666666666,16.61,,stop-And-Remain,stop-And-Remain
164242,37.5374018,126.967983,8.827,17.0,6.0,75.042,16.62,,stop-And-Remain,stop-And-Remain
164243,37.5373787,126.967977,10.472,16.0,5.0,74.99633333333333,16.63,,stop-And-Remain,stop-And-Remain
164244,37.5373505,126.9679642,13.201,14.0,5.0,74.95066666666666,16.64,,stop-And-Remain,stop-And-Remain
164245,37.5373153,126.967947,16.196,17.0,5.0,74.905,16.650000000000002,,stop-And-Remain,stop-And-Remain
164246,37.5372757,126.9679238,18.212,17.0,4.0,74.85933333333332,16.66,,stop-And-Remain,stop-And-Remain
164247,37.5372342,126.9679025,17.852,15.0,5.0,74.81366666666666,16.67,,stop-And-Remain,stop-And-Remain
164248,37.537195,126.9678897,15.329,19.0,3.0,74.768,16.68,,stop-And-Remain,stop-And-Remain
164249,37.5371623,126.967879,12.46,14.0,3.0,74.72233333333332,16.69,,stop-And-Remain,stop-And-Remain
164250,37.5371338,126.9678688,11.43,15.0,3.0,74.67666666666666,16.7,,stop-And-Remain,stop-And-Remain
164251,37.5371078,126.9678588,10.285,15.0,2.0,74.631,16.71,,stop-And-Remain,stop-And-Remain
164252,37.5370833,126.9678508,9.742,15.0,4.0,74.58533333333334,16.72,,stop-And-Remain,stop-And-Remain
164253,37.5370612,126.9678462,8.842,15.0,3.0,74.53966666666666,16.73,,stop-And-Remain,stop-And-Remain
164254,37.5370393,126.9678463,8.431,14.0,4.0,74.494,16.740000000000002,,stop-And-Remain,stop-And-Remain
164255,37.5370172,126.9678533,9.684,16.0,6.0,74.44833333333334,16.75,,stop-And-Remain,stop-And-Remain
164256,37.536989,126.9678703,12.301,15.0,4.0,74.40266666666666,16.76,,stop-And-Remain,stop-And-Remain
164257,37.5369555,126.9678958,14.54,18.0,5.0,74.357,16.77,,stop-And-Remain,stop-And-Remain
164258,37.5369207,126.9679228,15.973,14.0,5.0,74.31133333333334,16.78,,stop-And-Remain,stop-And-Remain
164259,37.5368873,126.9679495,15.912,15.0,5.0,74.26566666666666,16.79,,stop-And-Remain,stop-And-Remain
164300,37.5368575,126.9679767,14.051,13.0,5.0,74.22,16.8,,stop-And-Remain,stop-And-Remain
164301,37.5368305,126.9680012,11.383,14.0,5.0,74.17416666666666,16.810000000000002,,stop-And-Remain,stop-And-Remain
164302,37.5368083,126.968021,9.666,13.0,7.0,74.12833333333333,16.82,,stop-And-Remain,stop-And-Remain
164303,37.5367923,126.9680342,6.97,15.0,5.0,74.0825,16.830000000000002,,stop-And-Remain,stop-And-Remain
164304,37.536781,126.9680457,5.746,14.0,4.0,74.03666666666666,16.84,,stop-And-Remain,stop-And-Remain
164305,37.5367702,126.9680565,5.728,16.0,5.0,73.99083333333333,16.85,,stop-And-Remain,stop-And-Remain
164306,37.536757,126.9680692,6.865,13.0,5.0,73.945,16.86,,stop-And-Remain,stop-And-Remain
164307,37.5367388,126.9680848,9.371,13.0,4.0,73.89916666666666,16.87,,stop-And-Remain,stop-And-Remain
164308,37.5367138,126.9681052,12.607,13.0,3.0,73.85333333333334,16.88,,stop-And-Remain,stop-And-Remain
164309,37.53668,126.9681302,16.268,14.0,2.0,73.8075,16.89,,stop-And-Remain,stop-And-Remain
164310,37.5366392,126.9681592,19.346,13.0,2.0,73.76166666666667,16.9,,stop-And-Remain,stop-And-Remain
164311,37.5365918,126.9681918,21.978,,,73.71583333333334,16.91,,stop-And-Remain,stop-And-Remain
164312,37.536539,126.9682288,24.563,13.0,4.0,73.67,16.92,,stop-And-Remain,stop-And-Remain
164313,37.5364837,126.9682673,25.423,13.0,4.0,73.62416666666667,16.93,,stop-And-Remain,stop-And-Remain
164314,37.536425,126.9683083,27.058,12.0,4.0,73.57833333333333,16.94,,stop-And-Remain,stop-And-Remain
164315,37.5363625,126.9683503,28.714,13.0,5.0,73.5325,16.95,,stop-And-Remain,stop-And-Remain
164316,37.5362957,126.968392,30.157,14.0,5.0,73.48666666666666,16.96,,stop-And-Remain,stop-And-Remain
164317,37.5362258,126.968434,30.989,13.0,5.0,73.44083333333333,16.97,,stop-And-Remain,stop-And-Remain
164318,37.5361543,126.9684727,30.956,12.0,5.0,73.395,16.98,,stop-And-Remain,stop-And-Remain
164319,37.536083,126.9685088,30.596,13.0,6.0,73.34916666666666,16.99,,stop-And-Remain,stop-And-Remain
164320,37.5360133,126.968543,29.509,14.0,4.0,73.30333333333333,17.0,,stop-And-Remain,stop-And-Remain
164321,37.535949,126.9685743,26.87,15.0,6.0,73.2575,17.01,,stop-And-Remain,stop-And-Remain
164322,37.5358883,126.9686052,25.78,16.0,6.0,73.21166666666666,17.02,,stop-And-Remain,stop-And-Remain
164323,37.5358302,126.9686345,24.833,17.0,3.0,73.16583333333334,17.03,,stop-And-Remain,stop-And-Remain
164324,37.5357767,126.968664,23.026,18.0,5.0,73.12,17.04,,stop-And-Remain,stop-And-Remain
164325,37.5357268,126.9686945,21.82,17.0,5.0,73.07416666666667,17.05,,stop-And-Remain,stop-And-Remain
164326,37.5356803,126.968725,21.136,18.0,7.0,73.02833333333334,17.06,,stop-And-Remain,stop-And-Remain
164327,37.5356365,126.9687578,20.448,18.0,5.0,72.9825,17.07,,stop-And-Remain,stop-And-Remain
164328,37.5355938,126.9687887,19.829,21.0,6.0,72.93666666666667,17.08,,stop-And-Remain,stop-And-Remain
164329,37.5355538,126.9688205,19.138,19.0,7.0,72.89083333333333,17.09,,stop-And-Remain,stop-And-Remain
164330,37.5355173,126.9688517,17.896,21.0,7.0,72.845,17.1,,stop-And-Remain,stop-And-Remain
164331,37.5354853,126.9688778,14.969,20.0,5.0,72.79916666666666,17.11,,stop-And-Remain,stop-And-Remain
164332,37.5354607,126.9688978,11.124,20.0,6.0,72.75333333333333,17.12,,stop-And-Remain,stop-And-Remain
164333,37.5354398,126.9689127,9.356,20.0,9.0,72.7075,17.13,,stop-And-Remain,stop-And-Remain
164334,37.535422,126.968925,7.862,22.0,5.0,72.66166666666666,17.14,,stop-And-Remain,stop-And-Remain
164335,37.5354098,126.9689338,5.195,22.0,5.0,72.61583333333333,17.15,,stop-And-Remain,stop-And-Remain
164336,37.5354022,126.96894,3.355,21.0,6.0,72.57,17.16,,stop-And-Remain,stop-And-Remain
164337,37.535397,126.9689457,2.711,22.0,6.0,72.52416666666666,17.169999999999998,,stop-And-Remain,stop-And-Remain
164338,37.5353937,126.968953,2.675,22.0,7.0,72.47833333333334,17.18,,stop-And-Remain,stop-And-Remain
164339,37.5353925,126.9689622,3.478,21.0,7.0,72.4325,17.189999999999998,,stop-And-Remain,stop-And-Remain
164340,37.535393,126.9689755,4.612,22.0,6.0,72.38666666666667,17.2,,stop-And-Remain,stop-And-Remain
164341,37.5353978,126.9689903,5.36,,,72.34083333333334,17.21,,stop-And-Remain,stop-And-Remain
164342,37.5354072,126.9690038,5.929,22.0,5.0,72.295,17.22,,stop-And-Remain,stop-And-Remain
164343,37.5354183,126.9690127,5.267,22.0,6.0,72.24916666666667,17.23,,stop-And-Remain,stop-And-Remain
164344,37.5354257,126.9690167,2.786,24.0,4.0,72.20333333333333,17.24,,stop-And-Remain,stop-And-Remain
164345,37.5354273,126.9690173,0.407,22.0,4.0,72.1575,17.25,,stop-And-Remain,stop-And-Remain
164346,37.5354273,126.9690175,0.151,26.0,4.0,72.11166666666666,17.259999999999998,,stop-And-Remain,stop-And-Remain
164347,37.5354257,126.9690142,1.483,25.0,6.0,72.06583333333333,17.27,,stop-And-Remain,stop-And-Remain
164348,37.5354222,126.9690067,2.959,24.0,5.0,72.02,17.279999999999998,,stop-And-Remain,stop-And-Remain
164349,37.5354158,126.9689977,4.05,24.0,5.0,71.97416666666666,17.29,,stop-And-Remain,stop-And-Remain
164350,37.5354115,126.9689937,1.649,23.0,6.0,71.92833333333333,17.299999999999997,,stop-And-Remain,stop-And-Remain
164351,37.535411,126.9689933,0.054,21.0,6.0,71.8825,17.31,,stop-And-Remain,stop-And-Remain
164352,37.5354152,126.9689915,2.128,22.0,4.0,71.83666666666666,17.32,,stop-And-Remain,stop-And-Remain
164353,37.5354237,126.968985,4.352,25.0,5.0,71.79083333333334,17.33,,stop-And-Remain,stop-And-Remain
164354,37.5354325,126.9689735,5.339,22.0,6.0,71.745,17.34,,stop-And-Remain,stop-And-Remain
164355,37.5354402,126.9689573,5.954,22.0,6.0,71.69916666666667,17.349999999999998,,stop-And-Remain,stop-And-Remain
164356,37.535451,126.9689408,7.067,24.0,5.0,71.65333333333334,17.36,,stop-And-Remain,stop-And-Remain
164357,37.5354683,126.968921,10.058,23.0,4.0,71.6075,17.369999999999997,,stop-And-Remain,stop-And-Remain
164358,37.5354932,126.9688957,13.55,21.0,4.0,71.56166666666667,17.38,,stop-And-Remain,stop-And-Remain
164359,37.5355272,126.9688657,17.37,23.0,3.0,71.51583333333333,17.389999999999997,,stop-And-Remain,stop-And-Remain
164400,37.535571,126.9688315,21.528,19.0,4.0,71.47,17.4,,stop-And-Remain,stop-And-Remain
164401,37.535622,126.9687918,24.804,21.0,2.0,71.42416666666666,17.41,,stop-And-Remain,stop-And-Remain
